,2P,2P%,2PA,3P,3P%,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,Name,ORB,PF,PTS,STL,TOV,TRB,eFG%
70,[u'1.9'],[u'.432'],[u'4.3'],[u'0.4'],[u'.333'],[u'1.1'],[u'1.5'],[u'0.2'],[u'2.4'],[u'2.2'],[u'.412'],[u'5.4'],[u'0.7'],[u'.762'],[u'0.9'],[u'407'],[u'30'],[u'NBA'],[u'14.7'],Richard Anderson,[u'1.1'],[u'1.7'],[u'5.6'],[u'0.6'],[u'0.9'],[u'3.5'],[u'.446']
71,[u'4.3'],[u'.482'],[u'8.8'],[u'0.2'],[u'.287'],[u'0.6'],[u'1.4'],[u'0.1'],[u'2.2'],[u'4.4'],[u'.471'],[u'9.4'],[u'1.6'],[u'.814'],[u'2.0'],[u'664'],[u'79'],[u'NBA'],[u'22.8'],Ron Anderson,[u'1.3'],[u'1.5'],[u'10.6'],[u'0.7'],[u'1.1'],[u'3.5'],[u'.479']
72,[u'2.3'],[u'.498'],[u'4.7'],[u'0.4'],[u'.316'],[u'1.4'],[u'1.4'],[u'0.3'],[u'2.3'],[u'2.8'],[u'.457'],[u'6.1'],[u'1.4'],[u'.739'],[u'1.9'],[u'719'],[u'226'],[u'NBA'],[u'22.2'],Shandon Anderson,[u'0.8'],[u'2.0'],[u'7.4'],[u'0.8'],[u'1.3'],[u'3.1'],[u'.492']
73,[u'4.9'],[u'.485'],[u'10.1'],[u'0.2'],[u'.266'],[u'0.7'],[u'3.8'],[u'0.6'],[u'2.8'],[u'5.1'],[u'.471'],[u'10.7'],[u'1.9'],[u'.786'],[u'2.4'],[u'555'],[u'432'],[u'NBA'],[u'28.8'],Willie Anderson,[u'1.0'],[u'2.7'],[u'12.2'],[u'1.1'],[u'2.1'],[u'3.8'],[u'.479']
74,[u'1.5'],[u'.392'],[u'3.8'],[],[],[],[u'0.2'],[],[],[u'1.5'],[u'.392'],[u'3.8'],[u'0.7'],[u'.630'],[u'1.0'],[u'44'],[],[u'NBA'],[u'8.4'],Wally Anderzunas,[],[u'1.1'],[u'3.6'],[],[],[u'1.9'],[u'.392']
75,[u'0.0'],[u'.000'],[u'0.2'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.5'],[u'0.0'],[u'.000'],[u'0.2'],[u'0.0'],[],[u'0.0'],[u'6'],[u'0'],[u'NBA'],[u'1.5'],Martynas Andriuskevicius,[u'0.2'],[u'0.2'],[u'0.0'],[u'0.3'],[u'0.0'],[u'0.7'],[u'.000']
76,[u'0.0'],[u'.000'],[u'4.0'],[],[],[],[u'0.0'],[],[],[u'0.0'],[u'.000'],[u'4.0'],[u'3.0'],[u'.750'],[u'4.0'],[u'1'],[],[u'NBA'],[u'10.0'],Don Anielak,[],[u'0.0'],[u'3.0'],[],[],[u'2.0'],[u'.000']
77,[u'2.6'],[u'.513'],[u'5.0'],[u'0.0'],[],[u'0.0'],[u'0.4'],[u'0.2'],[u'2.1'],[u'2.6'],[u'.513'],[u'5.0'],[u'1.7'],[u'.722'],[u'2.4'],[u'149'],[u'6'],[u'NBA'],[u'14.4'],Michael Ansley,[u'2.1'],[u'1.9'],[u'6.9'],[u'0.3'],[u'0.6'],[u'4.2'],[u'.513']
78,[u'1.9'],[u'.424'],[u'4.5'],[u'0.0'],[u'.138'],[u'0.2'],[u'0.8'],[u'0.4'],[u'2.3'],[u'2.0'],[u'.413'],[u'4.7'],[u'1.3'],[u'.755'],[u'1.7'],[u'155'],[u'23'],[u'NBA'],[u'13.9'],Chris Anstey,[u'1.1'],[u'2.4'],[u'5.2'],[u'0.5'],[u'0.9'],[u'3.4'],[u'.416']
79,[u'1.7'],[u'.434'],[u'4.0'],[u'0.8'],[u'.349'],[u'2.3'],[u'4.0'],[u'0.1'],[u'1.5'],[u'2.5'],[u'.403'],[u'6.3'],[u'1.4'],[u'.733'],[u'1.9'],[u'757'],[u'227'],[u'NBA'],[u'20.9'],Greg Anthony,[u'0.4'],[u'1.7'],[u'7.3'],[u'1.2'],[u'1.4'],[u'1.9'],[u'.467']
80,[u'1.1'],[u'.407'],[u'2.7'],[u'0.0'],[u'.250'],[u'0.0'],[u'0.3'],[u'0.1'],[u'1.9'],[u'1.1'],[u'.405'],[u'2.8'],[u'0.5'],[u'.679'],[u'0.8'],[u'139'],[u'75'],[u'NBA'],[u'11.4'],Rafael Araujo,[u'0.9'],[u'2.2'],[u'2.8'],[u'0.4'],[u'0.8'],[u'2.8'],[u'.406']
81,[u'3.1'],[u'.393'],[u'8.0'],[],[],[],[u'0.6'],[],[],[u'3.1'],[u'.393'],[u'8.0'],[u'0.9'],[u'.462'],[u'1.9'],[u'7'],[],[u'NBA'],[u'15.7'],Stacey Arceneaux,[],[u'1.4'],[u'7.1'],[],[],[u'4.6'],[u'.393']
82,[u'0.3'],[u'.283'],[u'1.2'],[u'0.0'],[],[u'0.0'],[u'0.4'],[u'0.1'],[u'1.0'],[u'0.3'],[u'.283'],[u'1.2'],[u'0.5'],[u'.429'],[u'1.1'],[u'44'],[u'3'],[u'NBA'],[u'7.5'],Robert Archibald,[u'0.6'],[u'1.3'],[u'1.2'],[u'0.3'],[u'0.4'],[u'1.6'],[u'.283']
83,[u'6.7'],[u'.469'],[u'14.3'],[u'0.1'],[u'.224'],[u'0.3'],[u'7.4'],[u'0.1'],[u'1.6'],[u'6.7'],[u'.467'],[u'14.4'],[u'5.3'],[u'.810'],[u'6.6'],[u'876'],[u'268'],[u'NBA'],[u'35.6'],Tiny Archibald,[u'0.5'],[u'2.3'],[u'18.8'],[u'1.1'],[u'2.7'],[u'2.3'],[u'.468']
84,[u'1.7'],[u'.404'],[u'4.3'],[u'0.0'],[u'.235'],[u'0.1'],[u'0.6'],[u'0.5'],[u'2.9'],[u'1.7'],[u'.402'],[u'4.3'],[u'0.9'],[u'.662'],[u'1.4'],[u'431'],[],[u'TOT'],[u'13.4'],Jim Ard,[u'1.3'],[u'1.7'],[u'4.4'],[u'0.2'],[u'1.3'],[u'4.3'],[u'.403']
85,[u'4.8'],[u'.458'],[u'10.5'],[u'2.0'],[u'.351'],[u'5.6'],[u'5.3'],[u'0.2'],[u'3.1'],[u'6.7'],[u'.421'],[u'16.0'],[u'5.2'],[u'.803'],[u'6.5'],[u'552'],[u'455'],[u'NBA'],[u'35.1'],Gilbert Arenas,[u'0.8'],[u'3.0'],[u'20.7'],[u'1.6'],[u'3.2'],[u'3.9'],[u'.482']
86,[u'7.9'],[u'.421'],[u'18.7'],[],[],[],[u'2.3'],[],[],[u'7.9'],[u'.421'],[u'18.7'],[u'7.0'],[u'.810'],[u'8.7'],[u'713'],[],[u'NBA'],[u'38.4'],Paul Arizin,[],[u'3.9'],[u'22.8'],[],[],[u'8.6'],[u'.421']
87,[u'1.6'],[u'.326'],[u'4.8'],[u'0.0'],[],[u'0.0'],[u'0.9'],[u'0.4'],[u'0.8'],[u'1.6'],[u'.326'],[u'4.8'],[u'0.7'],[u'.750'],[u'0.9'],[u'9'],[u'0'],[u'NBA'],[u'9.4'],Joe Arlauckas,[u'0.7'],[u'1.8'],[u'3.8'],[u'0.3'],[u'0.4'],[u'1.4'],[u'.326']
88,[u'3.2'],[u'.487'],[u'6.6'],[u'0.6'],[u'.425'],[u'1.4'],[u'3.3'],[u'0.1'],[u'1.5'],[u'3.8'],[u'.477'],[u'8.0'],[u'1.6'],[u'.856'],[u'1.9'],[u'747'],[u'341'],[u'NBA'],[u'23.8'],B.J. Armstrong,[u'0.3'],[u'1.5'],[u'9.8'],[u'0.7'],[u'1.2'],[u'1.8'],[u'.513']
89,[u'0.6'],[u'.297'],[u'1.9'],[],[],[],[u'0.2'],[],[],[u'0.6'],[u'.297'],[u'1.9'],[u'0.3'],[u'.500'],[u'0.6'],[u'19'],[],[u'NBA'],[u'5.8'],Bob Armstrong,[],[u'0.7'],[u'1.5'],[],[],[u'2.1'],[u'.297']
90,[u'0.7'],[u'.358'],[u'2.0'],[u'0.2'],[u'.333'],[u'0.7'],[u'0.2'],[u'0.0'],[u'0.4'],[u'0.9'],[u'.352'],[u'2.7'],[u'0.1'],[u'.600'],[u'0.2'],[u'108'],[u'0'],[u'NBA'],[u'6.5'],Brandon Armstrong,[u'0.2'],[u'0.8'],[u'2.2'],[u'0.2'],[u'0.3'],[u'0.6'],[u'.395']
91,[u'2.3'],[u'.295'],[u'7.7'],[],[],[],[u'2.3'],[],[],[u'2.3'],[u'.295'],[u'7.7'],[u'2.3'],[u'.692'],[u'3.3'],[u'153'],[],[u'TOT'],[],Curly Armstrong,[],[u'3.0'],[u'6.8'],[],[],[u'2.3'],[u'.295']
92,[u'2.1'],[u'.465'],[u'4.5'],[u'1.1'],[u'.334'],[u'3.3'],[u'4.0'],[u'0.1'],[u'1.9'],[u'3.2'],[u'.409'],[u'7.7'],[u'1.7'],[u'.871'],[u'2.0'],[u'840'],[u'337'],[u'NBA'],[u'23.7'],Darrell Armstrong,[u'0.8'],[u'1.7'],[u'9.2'],[u'1.3'],[u'1.9'],[u'2.7'],[u'.480']
93,[u'1.2'],[u'.503'],[u'2.3'],[u'0.0'],[u'.286'],[u'0.0'],[u'0.3'],[u'0.5'],[u'1.6'],[u'1.2'],[u'.501'],[u'2.4'],[u'0.6'],[u'.582'],[u'1.1'],[u'292'],[u'40'],[u'NBA'],[u'11.6'],Hilton Armstrong,[u'1.0'],[u'1.9'],[u'3.0'],[u'0.3'],[u'0.8'],[u'2.6'],[u'.502']
94,[u'1.7'],[u'.454'],[u'3.8'],[],[],[],[u'1.1'],[u'0.0'],[u'0.6'],[u'1.7'],[u'.454'],[u'3.8'],[u'0.3'],[u'.800'],[u'0.4'],[u'92'],[],[u'NBA'],[u'10.6'],Tate Armstrong,[u'0.3'],[u'0.7'],[u'3.8'],[u'0.4'],[u'0.9'],[u'1.0'],[u'.454']
95,[u'1.7'],[u'.317'],[u'5.3'],[],[],[],[u'0.6'],[],[],[u'1.7'],[u'.317'],[u'5.3'],[u'1.4'],[u'.623'],[u'2.2'],[u'31'],[],[u'NBA'],[u'13.2'],Jesse Arnelle,[],[u'1.9'],[u'4.7'],[],[],[u'5.5'],[u'.317']
96,[u'1.4'],[u'.365'],[u'3.9'],[],[],[],[u'1.2'],[],[],[u'1.4'],[u'.365'],[u'3.9'],[u'0.9'],[u'.760'],[u'1.1'],[u'114'],[],[u'NBA'],[u'10.3'],Jay Arnette,[],[u'2.0'],[u'3.7'],[],[],[u'1.0'],[u'.365']
97,[u'1.7'],[u'.468'],[u'3.7'],[u'0.0'],[u'.200'],[u'0.1'],[u'0.3'],[u'0.1'],[u'0.6'],[u'1.7'],[u'.465'],[u'3.7'],[u'0.5'],[u'.800'],[u'0.7'],[u'111'],[],[u'TOT'],[u'8.6'],Bob Arnzen,[u'0.6'],[u'0.8'],[u'4.0'],[u'0.2'],[u'0.3'],[u'2.0'],[u'.466']
98,[u'2.3'],[u'.452'],[u'5.0'],[u'0.2'],[u'.338'],[u'0.7'],[u'3.1'],[u'0.0'],[u'1.3'],[u'2.5'],[u'.438'],[u'5.7'],[u'1.4'],[u'.806'],[u'1.7'],[u'569'],[u'191'],[u'NBA'],[u'18.7'],Carlos Arroyo,[u'0.4'],[u'1.5'],[u'6.6'],[u'0.5'],[u'1.2'],[u'1.7'],[u'.459']
99,[u'1.1'],[u'.343'],[u'3.2'],[],[],[],[u'1.5'],[],[],[u'1.1'],[u'.343'],[u'3.2'],[u'1.0'],[u'.733'],[u'1.4'],[u'11'],[],[u'NBA'],[u'7.8'],John Arthurs,[],[u'1.4'],[u'3.2'],[],[],[u'1.3'],[u'.343']
100,[u'2.4'],[u'.499'],[u'4.9'],[u'0.2'],[u'.300'],[u'0.5'],[u'2.2'],[u'0.2'],[u'1.7'],[u'2.6'],[u'.479'],[u'5.4'],[u'1.7'],[u'.754'],[u'2.3'],[u'467'],[u'27'],[u'NBA'],[u'20.0'],Vincent Askew,[u'0.9'],[u'2.1'],[u'7.1'],[u'0.7'],[u'1.1'],[u'2.5'],[u'.494']
101,[u'0.8'],[u'.440'],[u'1.9'],[u'0.6'],[u'.355'],[u'1.6'],[u'0.8'],[u'0.3'],[u'1.9'],[u'1.4'],[u'.401'],[u'3.5'],[u'0.5'],[u'.717'],[u'0.6'],[u'486'],[u'80'],[u'NBA'],[u'16.4'],Keith Askins,[u'1.1'],[u'2.3'],[u'3.8'],[u'0.6'],[u'0.7'],[u'2.9'],[u'.483']
102,[u'0.3'],[u'.133'],[u'2.1'],[],[],[],[u'0.7'],[],[],[u'0.3'],[u'.133'],[u'2.1'],[u'0.1'],[u'1.000'],[u'0.1'],[u'7'],[],[u'NBA'],[u'6.6'],Don Asmonga,[],[u'1.7'],[u'0.7'],[],[],[u'0.1'],[u'.133']
103,[u'1.2'],[u'.393'],[u'3.1'],[],[],[],[u'1.2'],[],[],[u'1.2'],[u'.393'],[u'3.1'],[u'0.7'],[u'.795'],[u'0.9'],[u'43'],[],[u'NBA'],[u'10.4'],Dick Atha,[],[u'1.5'],[u'3.2'],[],[],[u'1.5'],[u'.393']
104,[u'2.2'],[u'.447'],[u'5.0'],[u'1.3'],[u'.364'],[u'3.7'],[u'3.4'],[u'0.1'],[u'1.4'],[u'3.6'],[u'.412'],[u'8.7'],[u'1.4'],[u'.772'],[u'1.8'],[u'696'],[u'325'],[u'NBA'],[u'24.9'],Chucky Atkins,[u'0.3'],[u'1.8'],[u'9.9'],[u'0.7'],[u'1.5'],[u'1.7'],[u'.489']
105,[u'3.5'],[u'.451'],[u'7.8'],[],[],[],[u'3.5'],[],[],[u'3.5'],[u'.451'],[u'7.8'],[u'1.9'],[u'.632'],[u'3.0'],[u'711'],[],[u'NBA'],[u'25.1'],Al Attles,[],[u'3.4'],[u'8.9'],[],[],[u'3.5'],[u'.451']
106,[u'0.8'],[u'.253'],[u'3.0'],[],[],[],[u'0.7'],[],[],[u'0.8'],[u'.253'],[u'3.0'],[u'0.6'],[u'.543'],[u'1.2'],[u'30'],[],[u'BAA'],[],Chet Aubuchon,[],[u'1.5'],[u'2.2'],[],[],[],[u'.253']
107,[u'3.0'],[u'.473'],[u'6.4'],[u'0.0'],[u'.152'],[u'0.1'],[u'1.6'],[u'0.3'],[u'1.9'],[u'3.0'],[u'.469'],[u'6.5'],[u'1.9'],[u'.728'],[u'2.6'],[u'1001'],[u'472'],[u'NBA'],[u'21.6'],Stacey Augmon,[u'1.3'],[u'1.7'],[u'8.0'],[u'1.0'],[u'1.2'],[u'3.2'],[u'.470']
108,[u'0.7'],[u'.514'],[u'1.4'],[u'0.0'],[],[u'0.0'],[u'0.1'],[u'0.1'],[u'0.6'],[u'0.7'],[u'.514'],[u'1.4'],[u'0.1'],[u'.500'],[u'0.3'],[u'27'],[u'0'],[u'NBA'],[u'5.8'],James Augustine,[u'0.6'],[u'0.7'],[u'1.6'],[u'0.2'],[u'0.2'],[u'1.2'],[u'.514']
109,[u'3.0'],[u'.451'],[u'6.6'],[u'0.0'],[u'.176'],[u'0.1'],[u'1.2'],[u'0.5'],[u'3.3'],[u'3.0'],[u'.446'],[u'6.7'],[u'1.6'],[u'.670'],[u'2.4'],[u'432'],[u'166'],[u'NBA'],[u'19.3'],Isaac Austin,[u'1.4'],[u'2.2'],[u'7.6'],[u'0.5'],[u'1.6'],[u'4.7'],[u'.448']
110,[u'2.5'],[u'.390'],[u'6.4'],[u'0.0'],[u'.000'],[u'0.3'],[u'1.4'],[],[],[u'2.5'],[u'.375'],[u'6.7'],[u'2.5'],[u'.731'],[u'3.5'],[u'45'],[],[u'TOT'],[u'16.7'],Johnny Austin,[],[u'2.7'],[u'7.6'],[],[u'1.4'],[u'1.6'],[u'.375']
111,[u'0.9'],[u'.462'],[u'1.9'],[u'0.0'],[],[u'0.0'],[u'0.1'],[u'0.1'],[u'0.1'],[u'0.9'],[u'.462'],[u'1.9'],[u'0.0'],[],[u'0.0'],[u'7'],[u'0'],[u'NBA'],[u'4.0'],Ken Austin,[u'0.3'],[u'1.0'],[u'1.7'],[u'0.1'],[u'0.4'],[u'0.4'],[u'.462']
112,[u'2.3'],[u'.404'],[u'5.7'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.8'],[u'0.6'],[u'2.9'],[u'2.3'],[u'.403'],[u'5.7'],[u'0.9'],[u'.686'],[u'1.4'],[u'352'],[u'156'],[u'NBA'],[u'19.1'],Anthony Avent,[u'1.6'],[u'2.3'],[u'5.6'],[u'0.5'],[u'1.2'],[u'4.5'],[u'.403']
113,[u'4.6'],[u'.414'],[u'11.1'],[u'0.2'],[u'.249'],[u'1.0'],[u'2.9'],[u'0.2'],[u'1.3'],[u'4.8'],[u'.405'],[u'11.8'],[u'2.4'],[u'.743'],[u'3.3'],[u'366'],[],[u'TOT'],[u'22.3'],Bird Averitt,[u'0.5'],[u'2.3'],[u'12.1'],[u'0.9'],[u'2.5'],[u'1.9'],[u'.412']
114,[u'0.7'],[u'.376'],[u'1.8'],[u'0.3'],[u'.255'],[u'1.1'],[u'1.4'],[u'0.0'],[u'0.5'],[u'1.0'],[u'.330'],[u'2.9'],[u'0.5'],[u'.714'],[u'0.6'],[u'142'],[u'1'],[u'NBA'],[u'8.5'],William Avery,[u'0.1'],[u'0.9'],[u'2.7'],[u'0.2'],[u'0.7'],[u'0.7'],[u'.378']
115,[u'1.9'],[u'.459'],[u'4.1'],[u'0.0'],[],[u'0.0'],[u'2.0'],[u'0.3'],[u'2.9'],[u'1.9'],[u'.459'],[u'4.1'],[u'1.0'],[u'.652'],[u'1.6'],[u'733'],[u'3'],[u'NBA'],[u'19.3'],Dennis Awtrey,[u'1.3'],[u'2.3'],[u'4.8'],[u'0.4'],[u'1.1'],[u'4.6'],[u'.459']
116,[u'2.8'],[u'.480'],[u'5.9'],[u'1.0'],[u'.409'],[u'2.5'],[u'1.1'],[u'0.5'],[u'2.8'],[u'3.9'],[u'.459'],[u'8.4'],[u'1.8'],[u'.770'],[u'2.3'],[u'208'],[u'84'],[u'NBA'],[u'24.2'],Kelenna Azubuike,[u'1.2'],[u'2.0'],[u'10.5'],[u'0.6'],[u'1.0'],[u'4.0'],[u'.519']
117,[u'0.6'],[u'.443'],[u'1.4'],[u'1.3'],[u'.371'],[u'3.6'],[u'0.6'],[u'0.1'],[u'1.0'],[u'1.9'],[u'.391'],[u'5.0'],[u'0.7'],[u'.898'],[u'0.8'],[u'64'],[u'6'],[u'NBA'],[u'15.6'],Alex Abrines,[u'0.2'],[u'1.7'],[u'5.9'],[u'0.6'],[u'0.5'],[u'1.2'],[u'.525']
118,[u'1.5'],[u'.521'],[u'2.8'],[u'0.3'],[u'.374'],[u'0.8'],[u'0.6'],[u'0.4'],[u'2.5'],[u'1.8'],[u'.487'],[u'3.6'],[u'0.9'],[u'.750'],[u'1.2'],[u'253'],[u'52'],[u'NBA'],[u'15.2'],Quincy Acy,[u'1.0'],[u'1.9'],[u'4.8'],[u'0.4'],[u'0.6'],[u'3.5'],[u'.530']
119,[u'0.8'],[u'.409'],[u'2.1'],[u'0.3'],[u'.385'],[u'0.8'],[u'0.6'],[u'0.2'],[u'0.7'],[u'1.2'],[u'.402'],[u'2.9'],[u'0.5'],[u'.607'],[u'0.9'],[u'32'],[u'0'],[u'NBA'],[u'8.2'],Jordan Adams,[u'0.3'],[u'0.8'],[u'3.2'],[u'0.6'],[u'0.5'],[u'0.9'],[u'.457']
120,[u'3.0'],[u'.572'],[u'5.3'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.8'],[u'1.0'],[u'3.7'],[u'3.0'],[u'.571'],[u'5.3'],[u'1.5'],[u'.570'],[u'2.6'],[u'304'],[u'240'],[u'NBA'],[u'23.6'],Steven Adams,[u'2.7'],[u'2.7'],[u'7.5'],[u'0.7'],[u'1.3'],[u'6.4'],[u'.571']
121,[u'3.0'],[u'.482'],[u'6.1'],[u'1.2'],[u'.386'],[u'3.0'],[u'1.9'],[u'0.2'],[u'2.5'],[u'4.1'],[u'.450'],[u'9.1'],[u'1.9'],[u'.825'],[u'2.3'],[u'706'],[u'532'],[u'NBA'],[u'28.4'],Arron Afflalo,[u'0.5'],[u'2.0'],[u'11.3'],[u'0.5'],[u'1.2'],[u'3.0'],[u'.514']
122,[u'2.1'],[u'.508'],[u'4.2'],[u'0.0'],[u'.293'],[u'0.1'],[u'0.5'],[u'0.6'],[u'2.7'],[u'2.2'],[u'.501'],[u'4.3'],[u'0.8'],[u'.797'],[u'1.1'],[u'288'],[u'73'],[u'NBA'],[u'13.2'],Alexis Ajinca,[u'1.2'],[u'2.2'],[u'5.2'],[u'0.3'],[u'0.8'],[u'3.9'],[u'.506']
123,[u'0.3'],[u'.500'],[u'0.7'],[u'0.3'],[u'.500'],[u'0.7'],[u'0.3'],[u'0.0'],[u'0.3'],[u'0.7'],[u'.500'],[u'1.3'],[u'0.0'],[],[u'0.0'],[u'3'],[u'0'],[u'NBA'],[u'3.0'],Josh Akognon,[u'0.0'],[u'1.0'],[u'1.7'],[u'0.0'],[u'0.0'],[u'0.3'],[u'.625']
124,[u'0.6'],[u'.314'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'0.2'],[u'0.4'],[u'1.5'],[u'0.6'],[u'.314'],[u'2.0'],[u'0.3'],[u'.700'],[u'0.4'],[u'26'],[u'0'],[u'NBA'],[u'7.0'],Solomon Alabi,[u'0.8'],[u'0.6'],[u'1.5'],[u'0.2'],[u'0.3'],[u'2.3'],[u'.314']
125,[u'1.0'],[u'.548'],[u'1.8'],[u'0.0'],[u'.000'],[u'0.1'],[u'0.7'],[u'0.4'],[u'2.4'],[u'1.0'],[u'.513'],[u'1.9'],[u'0.3'],[u'.481'],[u'0.7'],[u'41'],[u'9'],[u'NBA'],[u'13.2'],Furkan Aldemir,[u'1.9'],[u'2.3'],[u'2.3'],[u'0.4'],[u'0.4'],[u'4.3'],[u'.513']
126,[u'1.4'],[u'.532'],[u'2.5'],[u'0.0'],[],[u'0.0'],[u'0.6'],[u'0.7'],[u'2.5'],[u'1.4'],[u'.532'],[u'2.5'],[u'0.6'],[u'.748'],[u'0.8'],[u'316'],[u'23'],[u'NBA'],[u'10.5'],Cole Aldrich,[u'1.0'],[u'1.6'],[u'3.3'],[u'0.4'],[u'0.6'],[u'3.5'],[u'.532']
127,[u'7.7'],[u'.491'],[u'15.6'],[u'0.1'],[u'.288'],[u'0.4'],[u'1.9'],[u'1.0'],[u'5.7'],[u'7.8'],[u'.486'],[u'16.0'],[u'3.5'],[u'.803'],[u'4.3'],[u'789'],[u'748'],[u'NBA'],[u'34.8'],LaMarcus Aldridge,[u'2.6'],[u'2.5'],[u'19.1'],[u'0.8'],[u'1.6'],[u'8.3'],[u'.489']
128,[u'0.6'],[u'.500'],[u'1.3'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.3'],[u'0.5'],[u'0.6'],[u'.500'],[u'1.3'],[u'0.0'],[],[u'0.0'],[u'8'],[u'0'],[u'NBA'],[u'4.5'],Cliff Alexander,[u'0.3'],[u'0.1'],[u'1.3'],[u'0.1'],[u'0.1'],[u'0.8'],[u'.500']
129,[u'2.1'],[u'.473'],[u'4.5'],[u'0.0'],[u'.133'],[u'0.0'],[u'1.0'],[u'0.6'],[u'2.9'],[u'2.1'],[u'.470'],[u'4.6'],[u'0.5'],[u'.680'],[u'0.7'],[u'384'],[u'87'],[u'NBA'],[u'17.9'],Lavoy Allen,[u'1.8'],[u'1.8'],[u'4.8'],[u'0.3'],[u'0.7'],[u'4.8'],[u'.471']
130,[u'3.0'],[u'.491'],[u'6.2'],[u'0.2'],[u'.280'],[u'0.5'],[u'1.3'],[u'0.4'],[u'2.3'],[u'3.2'],[u'.474'],[u'6.7'],[u'1.7'],[u'.711'],[u'2.4'],[u'793'],[u'436'],[u'NBA'],[u'22.3'],Tony Allen,[u'1.3'],[u'2.4'],[u'8.2'],[u'1.4'],[u'1.4'],[u'3.5'],[u'.485']
131,[u'2.1'],[u'.468'],[u'4.5'],[u'0.6'],[u'.323'],[u'1.8'],[u'1.2'],[u'0.6'],[u'4.3'],[u'2.7'],[u'.427'],[u'6.3'],[u'1.3'],[u'.724'],[u'1.8'],[u'514'],[u'279'],[u'NBA'],[u'24.0'],Al-Farouq Aminu,[u'1.4'],[u'1.9'],[u'7.2'],[u'0.9'],[u'1.3'],[u'5.7'],[u'.473']
132,[u'1.5'],[u'.475'],[u'3.2'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.4'],[u'0.7'],[u'2.1'],[u'1.5'],[u'.474'],[u'3.2'],[u'0.6'],[u'.444'],[u'1.4'],[u'428'],[u'42'],[u'NBA'],[u'12.9'],Lou Amundson,[u'1.5'],[u'2.0'],[u'3.7'],[u'0.4'],[u'0.7'],[u'3.6'],[u'.474']
133,[u'1.9'],[u'.541'],[u'3.5'],[u'0.0'],[u'.221'],[u'0.1'],[u'0.5'],[u'1.4'],[u'3.3'],[u'1.9'],[u'.532'],[u'3.6'],[u'1.5'],[u'.654'],[u'2.3'],[u'695'],[u'45'],[u'NBA'],[u'17.7'],Chris Andersen,[u'1.7'],[u'1.9'],[u'5.4'],[u'0.4'],[u'0.7'],[u'5.0'],[u'.535']
134,[u'1.6'],[u'.457'],[u'3.4'],[u'1.0'],[u'.343'],[u'2.9'],[u'1.1'],[u'0.1'],[u'1.7'],[u'2.6'],[u'.405'],[u'6.3'],[u'1.2'],[u'.816'],[u'1.5'],[u'328'],[u'66'],[u'NBA'],[u'20.7'],Alan Anderson,[u'0.5'],[u'1.8'],[u'7.4'],[u'0.6'],[u'0.9'],[u'2.2'],[u'.484']
135,[u'1.3'],[u'.495'],[u'2.7'],[u'0.8'],[u'.321'],[u'2.5'],[u'1.2'],[u'0.2'],[u'1.8'],[u'2.1'],[u'.411'],[u'5.2'],[u'0.7'],[u'.755'],[u'0.9'],[u'247'],[u'83'],[u'NBA'],[u'17.5'],James Anderson,[u'0.4'],[u'1.2'],[u'5.8'],[u'0.5'],[u'0.9'],[u'2.3'],[u'.488']
136,[u'1.3'],[u'.519'],[u'2.5'],[u'0.6'],[u'.281'],[u'2.0'],[u'0.7'],[u'0.4'],[u'2.3'],[u'1.9'],[u'.412'],[u'4.6'],[u'1.0'],[u'.804'],[u'1.3'],[u'124'],[u'13'],[u'NBA'],[u'13.7'],Justin Anderson,[u'0.6'],[u'1.2'],[u'5.4'],[u'0.4'],[u'0.7'],[u'2.9'],[u'.475']
137,[u'1.2'],[u'.461'],[u'2.7'],[u'0.2'],[u'.350'],[u'0.5'],[u'1.3'],[u'0.3'],[u'2.4'],[u'1.4'],[u'.445'],[u'3.1'],[u'0.6'],[u'.755'],[u'0.8'],[u'176'],[u'31'],[u'NBA'],[u'13.9'],Kyle Anderson,[u'0.3'],[u'1.0'],[u'3.6'],[u'0.7'],[u'0.6'],[u'2.8'],[u'.470']
138,[u'2.4'],[u'.467'],[u'5.2'],[u'2.1'],[u'.380'],[u'5.6'],[u'0.9'],[u'0.4'],[u'3.4'],[u'4.5'],[u'.422'],[u'10.8'],[u'2.0'],[u'.860'],[u'2.3'],[u'552'],[u'227'],[u'NBA'],[u'26.5'],Ryan Anderson,[u'2.1'],[u'2.0'],[u'13.1'],[u'0.5'],[u'1.0'],[u'5.5'],[u'.520']
139,[u'5.0'],[u'.530'],[u'9.4'],[u'0.4'],[u'.282'],[u'1.4'],[u'3.5'],[u'1.3'],[u'5.5'],[u'5.4'],[u'.498'],[u'10.9'],[u'3.6'],[u'.740'],[u'4.9'],[u'313'],[u'248'],[u'NBA'],[u'31.7'],Giannis Antetokounmpo,[u'1.4'],[u'2.9'],[u'14.8'],[u'1.1'],[u'2.3'],[u'6.8'],[u'.516']
