,Unnamed: 0_x,2P,2P%,2PA,3P_x,3P%_x,3PA_x,AST_x,BLK_x,DRB,FG_x,FG%_x,FGA_x,FT_x,FT%_x,FTA_x,G_x,GS,Lg,MP_x,Name,ORB_x,PF_x,PTS_x,STL_x,TOV_x,TRB_x,eFG%,3PAr,AST%,BLK%,BPM,DBPM,DRB%,DWS,FTr,OBPM,ORB%,OWS,PER,STL%,TOV%,TRB%,TS%,USG%,VORP,WS,WS/48,Unnamed: 0_y,3P_y,3P%_y,3PA_y,AST_y,AST_per_g,BLK_y,FG_y,FG%_y,FGA_y,FT_y,FT%_y,FTA_y,G_y,MP_y,MP_per_g,ORB_y,PF_y,PTS_y,PTS_per_g,STL_y,TOV_y,TRB_y,TRB_per_g
4483,4370,4.4,0.468,9.3,0.6,0.298,2.1,2.5,0.7,2.7,5.0,0.437,11.4,1.9,0.784,2.5,599,396.0,NBA,26.7,Reggie Williams,1.3,3.2,12.5,1.3,1.8,4.0,0.464,0.415,13.0,0.3,-1.9,-2.7,12.0,0.8,0.204,0.9,3.1,5.6,14.3,1.2,9.0,7.5,0.558,18.7,0.1,6.4,0.082,2503.0,78.0,0.386,202.0,327.0,2.4,66.0,809.0,0.49,1651.0,421.0,0.768,548.0,138.0,4025.0,29.2,,377.0,2117.0,15.3,206.0,312.0,886.0,6.4
4484,4370,4.4,0.468,9.3,0.6,0.298,2.1,2.5,0.7,2.7,5.0,0.437,11.4,1.9,0.784,2.5,599,396.0,NBA,26.7,Reggie Williams,1.3,3.2,12.5,1.3,1.8,4.0,0.464,0.415,13.0,0.3,-1.9,-2.7,12.0,0.8,0.204,0.9,3.1,5.6,14.3,1.2,9.0,7.5,0.558,18.7,0.1,6.4,0.082,2589.0,196.0,0.302,649.0,379.0,3.4,36.0,933.0,0.498,1874.0,494.0,0.703,703.0,112.0,,,,,2556.0,22.8,175.0,76.0,820.0,7.3
4485,4371,1.9,0.521,3.7,1.0,0.365,2.6,1.5,0.1,1.9,2.9,0.456,6.4,1.0,0.75,1.3,206,32.0,NBA,18.1,Reggie Williams,0.5,1.2,7.8,0.4,0.7,2.4,0.532,0.183,14.6,1.6,0.5,0.5,11.1,17.8,0.214,0.1,5.2,8.2,14.2,2.4,12.3,8.1,0.501,22.0,10.3,26.0,0.078,2503.0,78.0,0.386,202.0,327.0,2.4,66.0,809.0,0.49,1651.0,421.0,0.768,548.0,138.0,4025.0,29.2,,377.0,2117.0,15.3,206.0,312.0,886.0,6.4
4486,4371,1.9,0.521,3.7,1.0,0.365,2.6,1.5,0.1,1.9,2.9,0.456,6.4,1.0,0.75,1.3,206,32.0,NBA,18.1,Reggie Williams,0.5,1.2,7.8,0.4,0.7,2.4,0.532,0.183,14.6,1.6,0.5,0.5,11.1,17.8,0.214,0.1,5.2,8.2,14.2,2.4,12.3,8.1,0.501,22.0,10.3,26.0,0.078,2589.0,196.0,0.302,649.0,379.0,3.4,36.0,933.0,0.498,1874.0,494.0,0.703,703.0,112.0,,,,,2556.0,22.8,175.0,76.0,820.0,7.3
4487,4372,1.9,0.521,3.7,1.0,0.365,2.6,1.5,0.1,1.9,2.9,0.456,6.4,1.0,0.75,1.3,206,32.0,NBA,18.1,Reggie Williams,0.5,1.2,7.8,0.4,0.7,2.4,0.532,0.415,13.0,0.3,-1.9,-2.7,12.0,0.8,0.204,0.9,3.1,5.6,14.3,1.2,9.0,7.5,0.558,18.7,0.1,6.4,0.082,2503.0,78.0,0.386,202.0,327.0,2.4,66.0,809.0,0.49,1651.0,421.0,0.768,548.0,138.0,4025.0,29.2,,377.0,2117.0,15.3,206.0,312.0,886.0,6.4
4488,4372,1.9,0.521,3.7,1.0,0.365,2.6,1.5,0.1,1.9,2.9,0.456,6.4,1.0,0.75,1.3,206,32.0,NBA,18.1,Reggie Williams,0.5,1.2,7.8,0.4,0.7,2.4,0.532,0.415,13.0,0.3,-1.9,-2.7,12.0,0.8,0.204,0.9,3.1,5.6,14.3,1.2,9.0,7.5,0.558,18.7,0.1,6.4,0.082,2589.0,196.0,0.302,649.0,379.0,3.4,36.0,933.0,0.498,1874.0,494.0,0.703,703.0,112.0,,,,,2556.0,22.8,175.0,76.0,820.0,7.3
4489,4373,1.3,0.424,3.0,0.0,0.0,0.1,0.8,0.1,0.5,1.3,0.415,3.1,0.8,0.66,1.2,44,0.0,NBA,7.9,Rickey Williams,0.3,1.0,3.3,0.5,0.9,0.9,0.415,0.022,14.6,0.6,-5.8,-1.5,6.6,0.3,0.393,-4.3,4.6,-0.4,9.6,2.6,19.4,5.6,0.464,22.2,-0.3,-0.1,-0.017,2504.0,,,,275.0,2.7,,518.0,0.477,1085.0,317.0,0.735,431.0,103.0,1828.0,32.6,,294.0,1353.0,13.1,,,276.0,2.7
4490,4374,3.2,0.448,7.0,0.1,0.274,0.4,5.4,0.1,1.6,3.3,0.439,7.4,2.0,0.789,2.5,153,99.0,NBA,22.0,Rob Williams,0.6,3.2,8.6,1.1,2.3,2.2,0.446,0.054,28.9,0.3,-3.4,-2.2,7.5,1.3,0.336,-1.2,2.8,0.8,12.2,2.2,21.3,5.1,0.504,18.4,-1.2,2.1,0.03,2505.0,,,,,,,718.0,0.508,1413.0,402.0,0.781,515.0,88.0,3129.0,35.6,,,1838.0,20.9,,,219.0,2.5
4491,4375,3.6,0.441,8.2,,,,3.5,0.0,0.8,3.6,0.441,8.2,2.1,0.833,2.5,516,,NBA,22.2,Ron Williams,0.2,2.5,9.3,0.6,,1.9,0.441,,21.8,0.1,-3.8,-1.5,5.3,12.0,0.308,-2.3,1.8,11.6,13.5,1.9,,3.7,0.501,,-0.8,23.5,0.098,,,,,,,,,,,,,,,,,,,,,,,,
4492,4376,1.3,0.353,3.8,,,,1.0,,,1.3,0.353,3.8,1.2,0.531,2.2,66,,NBA,10.2,Sam Williams,,1.7,3.9,,,1.8,0.353,,12.3,,,,,0.4,0.575,,,-0.8,8.3,,,,0.404,,,-0.4,-0.029,2506.0,,,,,,,357.0,0.555,643.0,160.0,0.584,274.0,85.0,2161.0,25.4,,,874.0,10.3,,,521.0,6.1
4493,4377,1.3,0.353,3.8,,,,1.0,,,1.3,0.353,3.8,1.2,0.531,2.2,66,,NBA,10.2,Sam Williams,,1.7,3.9,,,1.8,0.353,0.002,4.7,3.7,-0.1,1.8,18.3,6.7,0.335,-1.9,9.8,2.2,13.7,2.2,16.7,14.0,0.531,16.3,2.1,9.0,0.095,2506.0,,,,,,,357.0,0.555,643.0,160.0,0.584,274.0,85.0,2161.0,25.4,,,874.0,10.3,,,521.0,6.1
4494,4378,2.6,0.502,5.2,0.0,0.0,0.0,0.6,1.2,2.9,2.6,0.5,5.2,1.1,0.653,1.7,257,70.0,NBA,17.6,Sam Williams,1.6,2.7,6.3,0.8,1.2,4.5,0.5,,12.3,,,,,0.4,0.575,,,-0.8,8.3,,,,0.404,,,-0.4,-0.029,2506.0,,,,,,,357.0,0.555,643.0,160.0,0.584,274.0,85.0,2161.0,25.4,,,874.0,10.3,,,521.0,6.1
4495,4379,2.6,0.502,5.2,0.0,0.0,0.0,0.6,1.2,2.9,2.6,0.5,5.2,1.1,0.653,1.7,257,70.0,NBA,17.6,Sam Williams,1.6,2.7,6.3,0.8,1.2,4.5,0.5,0.002,4.7,3.7,-0.1,1.8,18.3,6.7,0.335,-1.9,9.8,2.2,13.7,2.2,16.7,14.0,0.531,16.3,2.1,9.0,0.095,2506.0,,,,,,,357.0,0.555,643.0,160.0,0.584,274.0,85.0,2161.0,25.4,,,874.0,10.3,,,521.0,6.1
4496,4380,2.1,0.472,4.5,0.0,0.111,0.1,0.6,0.6,3.0,2.1,0.467,4.6,0.9,0.721,1.2,746,266.0,NBA,16.4,Scott Williams,1.7,2.6,5.1,0.5,0.7,4.7,0.468,0.013,5.3,2.5,-1.8,0.3,21.1,15.2,0.262,-2.1,11.9,11.2,13.3,1.7,12.6,16.4,0.504,15.7,0.7,26.4,0.104,2507.0,4.0,0.235,17.0,124.0,0.9,,595.0,0.551,1080.0,314.0,0.633,496.0,138.0,3055.0,22.1,,,1508.0,10.9,,,861.0,6.2
4497,4381,1.7,0.512,3.3,0.0,0.0,0.0,0.3,1.2,2.1,1.7,0.511,3.3,0.9,0.624,1.4,137,29.0,NBA,14.4,Sean Williams,1.3,2.4,4.2,0.3,0.9,3.4,0.511,0.002,3.9,6.4,-2.0,2.1,17.1,2.5,0.44,-4.1,10.7,0.5,12.4,1.3,18.3,13.9,0.543,15.2,0.0,3.0,0.073,2508.0,0.0,,0.0,44.0,0.6,193.0,138.0,0.577,239.0,101.0,0.605,167.0,69.0,1414.0,20.5,,,377.0,5.5,42.0,,290.0,4.2
4498,4382,1.3,0.427,3.0,0.8,0.366,2.2,2.4,0.0,1.3,2.1,0.401,5.2,0.9,0.798,1.1,325,28.0,NBA,16.5,Shammond Williams,0.3,1.2,5.8,0.6,1.0,1.6,0.477,0.416,23.7,0.2,-2.3,-2.2,8.9,3.4,0.211,-0.1,2.3,5.5,13.3,1.9,15.2,5.5,0.514,18.4,-0.4,8.8,0.079,2509.0,233.0,0.403,578.0,399.0,3.0,2.0,460.0,0.455,1012.0,292.0,0.849,344.0,134.0,1941.0,20.2,,121.0,1445.0,10.8,93.0,174.0,332.0,2.5
4499,4383,1.6,0.464,3.5,0.0,0.222,0.0,0.5,0.5,2.9,1.6,0.462,3.5,1.2,0.74,1.6,361,104.0,NBA,15.5,Shelden Williams,1.5,2.0,4.5,0.5,0.8,4.3,0.463,0.007,4.6,2.3,-2.8,0.3,21.9,6.3,0.462,-3.1,11.1,3.6,12.5,1.7,16.5,16.5,0.527,15.0,-1.2,9.9,0.085,2510.0,4.0,0.333,12.0,119.0,0.9,422.0,687.0,0.572,1202.0,550.0,0.694,792.0,139.0,3903.0,28.1,,,1928.0,13.9,161.0,,1262.0,9.1
4500,4384,4.3,0.486,8.8,0.0,0.162,0.2,2.0,0.2,2.6,4.3,0.478,9.1,2.2,0.692,3.2,305,54.0,NBA,21.7,Sly Williams,1.6,2.4,10.9,1.1,1.8,4.2,0.48,0.025,13.7,0.5,0.6,0.2,14.0,8.2,0.351,0.3,8.3,5.1,16.0,2.4,14.5,11.1,0.521,23.2,4.3,13.4,0.097,2511.0,,,,,,,716.0,0.496,1444.0,345.0,0.706,489.0,84.0,2850.0,33.9,,,1777.0,21.2,,,709.0,8.4
4501,4385,2.5,0.432,5.7,0.4,0.317,1.2,2.4,0.1,3.1,2.9,0.412,6.9,1.0,0.659,1.5,153,9.0,NBA,19.1,Terrence Williams,0.4,1.3,7.1,0.5,1.5,3.6,0.439,0.172,21.5,0.5,-3.8,-0.6,19.5,2.3,0.219,-3.3,2.5,-2.5,11.5,1.5,16.0,10.7,0.466,21.6,-1.4,-0.2,-0.004,2512.0,195.0,0.32,609.0,546.0,3.9,90.0,577.0,0.4,1444.0,216.0,0.589,367.0,140.0,,,,,1565.0,11.2,210.0,191.0,970.0,6.9
4502,4386,1.3,0.473,2.8,0.0,0.0,0.0,0.5,0.1,1.1,1.3,0.47,2.8,0.6,0.54,1.1,47,0.0,NBA,9.1,Travis Williams,1.3,1.4,3.2,0.4,0.8,2.4,0.47,0.008,8.6,1.0,-1.8,-0.3,14.4,0.5,0.379,-1.6,16.9,0.0,13.0,2.5,18.9,15.6,0.49,20.6,0.0,0.5,0.06,2513.0,0.0,0.0,7.0,98.0,1.1,,586.0,0.505,1160.0,399.0,0.636,627.0,90.0,2701.0,30.0,,,1571.0,17.5,,,823.0,9.1
4503,4387,2.8,0.451,6.3,1.4,0.379,3.6,2.3,0.6,2.9,4.2,0.425,9.9,2.1,0.743,2.8,708,409.0,NBA,26.6,Walt Williams,1.1,2.9,11.8,0.9,1.9,3.9,0.494,0.367,14.5,1.6,0.6,-0.2,12.3,17.2,0.279,0.9,4.6,16.7,14.2,1.8,14.4,8.5,0.532,21.5,12.4,33.9,0.087,2514.0,154.0,0.359,429.0,410.0,3.9,81.0,583.0,0.466,1251.0,384.0,0.762,504.0,105.0,3189.0,30.4,,340.0,1704.0,16.2,175.0,377.0,478.0,4.6
4504,4388,1.2,0.237,4.8,,,,1.5,,,1.2,0.237,4.8,1.8,0.75,2.3,53,,BAA,,Ward Williams,,3.0,4.1,,,,0.237,,,,,,,1.9,0.482,,,-0.1,,,,,0.345,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,
4505,4389,0.4,0.238,1.7,,,,0.3,,,0.4,0.238,1.7,0.1,0.6,0.2,25,,NBA,4.2,Willie Williams,,0.6,0.9,,,0.9,0.238,,8.7,,,,,0.1,0.119,,,-0.5,2.2,,,9.7,0.26,,,-0.4,-0.17,,,,,,,,,,,,,,,,,,,,,,,,
4506,4390,4.4,0.492,8.9,0.0,0.136,0.1,1.2,0.3,2.4,4.4,0.49,8.9,2.4,0.714,3.3,822,293.0,NBA,22.8,Corliss Williamson,1.5,2.7,11.1,0.6,1.6,3.9,0.49,0.006,9.4,1.0,-2.4,-1.2,12.0,16.6,0.368,-1.2,7.3,18.0,14.9,1.3,13.3,9.6,0.535,23.7,-1.9,34.7,0.089,2515.0,1.0,0.167,6.0,193.0,2.1,94.0,657.0,0.583,1127.0,413.0,0.672,615.0,91.0,2651.0,29.1,,229.0,1728.0,19.0,113.0,222.0,647.0,7.1
4507,4391,7.2,0.461,15.6,0.1,0.234,0.4,2.8,0.3,1.7,7.2,0.458,15.8,3.0,0.826,3.6,516,,TOT,30.1,John Williamson,0.8,2.9,17.5,1.1,2.5,2.5,0.459,0.013,14.1,0.5,-2.3,-1.9,5.8,12.7,0.23,-0.3,2.5,11.0,14.4,1.6,12.9,4.1,0.503,25.1,-1.0,23.6,0.073,2516.0,,,,,,,478.0,0.489,977.0,212.0,0.765,277.0,43.0,640.0,35.6,,,1168.0,27.2,,,273.0,6.3
4508,4392,1.6,0.447,3.5,0.1,0.333,0.2,0.4,,1.1,1.6,0.44,3.7,0.6,0.568,1.0,38,,ABA,7.8,Vann Williford,0.7,0.9,3.9,,0.6,1.8,0.45,0.064,7.0,,,,,0.2,0.262,,,0.0,13.3,,11.8,10.5,0.47,21.9,,0.2,0.029,,,,,,,,,,,,,,,,,,,,,,,,
4509,4393,5.0,0.491,10.1,0.0,0.211,0.1,0.9,0.5,5.5,5.0,0.487,10.2,2.1,0.713,3.0,1424,891.0,NBA,26.9,Kevin Willis,2.9,2.9,12.1,0.7,1.8,8.4,0.488,0.013,5.6,1.3,-1.8,-0.5,22.9,46.9,0.291,-1.2,12.0,34.8,15.7,1.3,13.3,17.4,0.525,21.2,2.0,81.8,0.102,2517.0,0.0,0.0,1.0,17.0,0.2,71.0,353.0,0.53,666.0,92.0,0.579,159.0,79.0,2121.0,26.8,,235.0,798.0,10.1,42.0,83.0,563.0,7.1
4510,4394,2.5,0.473,5.3,0.0,0.27,0.1,0.8,0.6,2.5,2.5,0.47,5.3,1.0,0.75,1.3,488,44.0,NBA,17.7,Bill Willoughby,1.4,2.0,6.0,0.4,1.0,3.9,0.472,0.014,6.3,1.9,-1.7,0.1,15.3,7.6,0.241,-1.8,8.4,5.8,11.8,1.1,14.2,11.8,0.508,15.2,0.6,13.3,0.074,,,,,,,,,,,,,,,,,,,,,,,,
4511,4395,1.3,0.395,3.2,1.2,0.296,3.9,2.6,0.1,1.6,2.4,0.341,7.2,1.6,0.765,2.0,25,1.0,NBA,20.3,Dedric Willoughby,0.4,1.3,7.6,0.9,1.5,2.0,0.422,0.547,24.6,0.3,-2.3,-2.1,9.4,0.4,0.285,-0.2,2.5,0.0,12.2,2.4,15.5,5.9,0.472,21.5,0.0,0.4,0.04,2518.0,241.0,0.389,619.0,167.0,1.8,6.0,445.0,0.421,1057.0,332.0,0.796,417.0,93.0,2920.0,31.4,,102.0,1463.0,15.7,78.0,166.0,299.0,3.2
4512,4396,1.3,0.299,4.2,,,,1.7,,,1.3,0.299,4.2,1.2,0.578,2.1,63,,NBA,20.8,Bob Wilson,,2.7,3.7,,,3.3,0.299,,,,,,,1.0,0.511,,,-0.8,7.8,,,,0.365,,,0.2,0.008,,,,,,,,,,,,,,,,,,,,,,,,
4513,4397,3.3,0.389,8.4,0.0,0.5,0.0,0.8,,,3.3,0.389,8.4,2.4,0.615,3.8,69,,ABA,22.6,Bobby Wilson,,3.0,8.9,,1.8,6.5,0.39,0.003,4.9,,,,,0.7,0.456,,,-0.2,10.4,,15.4,13.6,0.442,20.3,,0.6,0.017,,,,,,,,,,,,,,,,,,,,,,,,
4514,4398,3.3,0.389,8.4,0.0,0.5,0.0,0.8,,,3.3,0.389,8.4,2.4,0.615,3.8,69,,ABA,22.6,Bobby Wilson,,3.0,8.9,,1.8,6.5,0.39,,12.8,0.1,-4.3,-2.8,7.6,1.4,0.163,-1.4,3.9,0.3,13.3,1.7,13.9,5.7,0.457,18.9,-0.9,1.7,0.053,,,,,,,,,,,,,,,,,,,,,,,,
4515,4399,2.4,0.426,5.7,,,,0.8,0.0,0.8,2.4,0.426,5.7,0.7,0.773,0.9,143,,NBA,10.5,Bobby Wilson,0.4,1.3,5.5,0.4,0.5,1.2,0.426,0.003,4.9,,,,,0.7,0.456,,,-0.2,10.4,,15.4,13.6,0.442,20.3,,0.6,0.017,,,,,,,,,,,,,,,,,,,,,,,,
4516,4400,2.4,0.426,5.7,,,,0.8,0.0,0.8,2.4,0.426,5.7,0.7,0.773,0.9,143,,NBA,10.5,Bobby Wilson,0.4,1.3,5.5,0.4,0.5,1.2,0.426,,12.8,0.1,-4.3,-2.8,7.6,1.4,0.163,-1.4,3.9,0.3,13.3,1.7,13.9,5.7,0.457,18.9,-0.9,1.7,0.053,,,,,,,,,,,,,,,,,,,,,,,,
4517,4401,0.4,0.28,1.6,0.0,,0.0,0.8,0.0,0.6,0.4,0.28,1.6,0.2,0.5,0.4,16,,NBA,8.9,Bubba Wilson,0.4,0.7,1.1,0.1,0.5,1.0,0.28,0.0,10.0,0.0,-7.5,-0.9,8.0,0.0,0.24,-6.6,4.5,-0.2,2.1,0.7,22.4,6.2,0.308,10.3,-0.2,-0.2,-0.064,2519.0,,,,,,,591.0,0.522,1132.0,168.0,0.661,254.0,98.0,,,,,1350.0,13.8,,,587.0,6.0
4518,4402,2.1,0.372,5.5,,,,0.7,,,2.1,0.372,5.5,1.3,0.677,1.9,410,,NBA,14.1,George Wilson,,2.2,5.4,,,5.2,0.372,,6.8,,,,,5.0,0.349,,,-4.6,11.3,,,14.7,0.425,,,0.5,0.004,,,,,,,,,,,,,,,,,,,,,,,,
4519,4403,1.6,0.39,4.2,0.1,0.375,0.3,1.4,,0.7,1.7,0.39,4.3,1.2,0.767,1.5,78,,TOT,9.1,Isaiah Wilson,0.6,1.0,4.6,,1.4,1.1,0.394,0.024,22.7,,,,5.4,0.2,0.357,,4.4,-0.3,13.3,,18.0,5.8,0.459,22.9,,-0.1,-0.007,,,,,,,,,,,,,,,,,,,,,,,,
4520,4404,1.9,0.376,4.9,0.1,0.429,0.2,0.6,,1.8,1.9,0.378,5.1,1.3,0.652,1.9,70,,ABA,11.6,Jasper Wilson,0.9,1.9,5.2,,1.0,2.7,0.386,0.039,7.6,,,,,0.9,0.375,,,-0.6,9.8,,13.8,10.1,0.436,21.9,,0.4,0.022,,,,,,,,,,,,,,,,,,,,,,,,
4521,4405,0.2,0.125,1.3,0.0,,0.0,1.3,,0.8,0.2,0.125,1.3,0.7,0.667,1.0,6,,ABA,7.3,Jim Wilson,0.2,0.5,1.0,,0.8,1.0,0.125,0.0,19.3,,,,,0.0,0.75,,,-0.1,1.7,,32.0,5.8,0.282,12.4,,-0.1,-0.06,,,,,,,,,,,,,,,,,,,,,,,,
4522,4406,1.2,0.443,2.8,0.0,0.0,0.0,1.4,0.2,0.6,1.2,0.438,2.8,0.9,0.75,1.3,32,0.0,NBA,10.6,Michael Wilson,0.5,1.1,3.4,0.5,0.9,1.1,0.438,0.011,17.4,0.8,-2.8,-0.1,6.6,0.3,0.449,-2.7,5.2,0.0,10.1,2.1,20.8,5.9,0.507,16.1,-0.1,0.3,0.038,2520.0,,,,,,,526.0,0.492,1070.0,247.0,0.724,341.0,119.0,,,,,1299.0,10.9,,,421.0,3.5
4523,4407,0.5,0.304,1.5,0.0,,0.0,0.2,0.0,0.6,0.5,0.304,1.5,0.3,0.833,0.4,15,0.0,NBA,3.6,Nikita Wilson,0.1,0.5,1.3,0.0,0.3,0.7,0.304,0.0,7.0,0.0,-13.0,-3.5,18.0,0.0,0.261,-9.6,4.0,-0.2,2.3,0.0,16.3,11.0,0.371,22.4,-0.2,-0.1,-0.099,2521.0,,,,,,77.0,563.0,0.543,1037.0,258.0,0.707,365.0,110.0,3192.0,29.0,,303.0,1384.0,12.6,67.0,209.0,699.0,6.4
4524,4408,1.7,0.475,3.5,0.0,0.176,0.3,3.3,0.1,1.2,1.7,0.454,3.7,0.8,0.746,1.0,127,25.0,NBA,16.1,Othell Wilson,0.5,1.5,4.2,0.9,1.4,1.7,0.46,0.071,26.5,0.4,-3.0,-0.8,8.6,1.1,0.273,-2.2,3.2,0.2,11.3,2.7,24.4,5.7,0.502,13.6,-0.5,1.4,0.032,2522.0,,,,,,14.0,571.0,0.511,1118.0,298.0,0.734,406.0,127.0,3647.0,28.7,,295.0,1469.0,11.6,222.0,299.0,375.0,3.0
4525,4409,1.3,0.393,3.2,0.0,,0.0,1.3,0.1,0.9,1.3,0.393,3.2,0.4,0.56,0.8,66,,NBA,9.8,Rick Wilson,0.3,1.0,2.9,0.5,0.7,1.2,0.393,0.0,17.1,0.8,-3.5,0.1,9.9,0.7,0.237,-3.5,3.5,-0.5,9.0,2.5,17.4,6.6,0.416,17.2,-0.2,0.2,0.013,2523.0,,,,,,,613.0,0.53,1157.0,202.0,0.777,260.0,113.0,3121.0,27.6,,,1428.0,12.6,,,534.0,4.7
4526,4410,1.4,0.393,3.5,0.4,0.385,1.1,2.9,0.1,1.0,1.8,0.391,4.6,1.2,0.725,1.7,24,1.0,NBA,17.5,Ricky Wilson,0.1,1.7,5.2,1.0,1.0,1.1,0.436,0.236,20.0,0.4,-4.2,-1.9,6.5,0.2,0.364,-2.3,0.5,0.1,10.0,2.6,16.4,3.5,0.49,14.5,-0.2,0.3,0.032,2524.0,,,,,,15.0,586.0,0.474,1235.0,333.0,0.687,485.0,116.0,3660.0,31.6,,294.0,1505.0,13.0,127.0,312.0,361.0,3.1
4527,4411,1.0,0.408,2.5,0.2,0.229,0.7,0.7,,0.6,1.2,0.368,3.2,0.5,0.542,1.0,48,,ABA,6.2,Stephen Wilson,0.5,1.1,3.1,,0.7,1.1,0.394,0.226,15.8,,,,2.6,0.3,0.31,,7.3,-0.5,8.6,,15.8,7.5,0.42,24.9,,-0.2,-0.03,,,,,,,,,,,,,,,,,,,,,,,,
4528,4412,2.3,0.459,5.0,0.0,0.0,0.0,1.0,0.1,1.9,2.3,0.456,5.0,1.2,0.567,2.0,103,13.0,NBA,15.6,Trevor Wilson,1.5,1.5,5.7,0.5,1.1,3.4,0.456,0.008,9.4,0.6,-3.5,-0.8,14.0,1.0,0.405,-2.7,10.2,-0.3,11.3,1.5,16.1,12.1,0.484,19.1,-0.6,0.8,0.023,2525.0,2.0,0.167,12.0,308.0,2.4,42.0,706.0,0.498,1417.0,384.0,0.587,654.0,126.0,3758.0,29.8,,349.0,1798.0,14.3,103.0,344.0,1001.0,7.9
4529,4413,1.3,0.426,3.1,0.1,0.317,0.3,0.4,0.2,0.6,1.4,0.415,3.4,0.5,0.779,0.6,122,1.0,NBA,8.4,Kennard Winchester,0.5,0.9,3.4,0.2,0.4,1.1,0.431,0.099,6.6,1.5,-4.8,-1.2,7.7,1.1,0.186,-3.6,6.2,0.0,10.2,1.4,9.5,7.0,0.466,20.4,-0.7,1.1,0.053,2526.0,31.0,0.279,111.0,,,,522.0,0.501,1041.0,195.0,0.72,271.0,95.0,1978.0,25.4,,,1270.0,13.4,,,526.0,5.5
4530,4414,1.8,0.267,6.7,,,,3.6,,,1.8,0.267,6.7,0.4,0.667,0.7,9,,NBA,21.4,Tony Windis,,2.2,4.0,,,5.2,0.267,,,,,,,0.2,0.1,,,-0.4,7.5,,,,0.287,,,-0.2,-0.057,,,,,,,,,,,,,,,,,,,,,,,,
4531,4415,0.9,0.37,2.5,,,,0.2,,,0.9,0.37,2.5,0.6,0.875,0.7,11,,NBA,6.2,John Windsor,,1.2,2.5,,,2.4,0.37,,,,,,,0.1,0.296,,,0.0,12.5,,,,0.442,,,0.1,0.091,,,,,,,,,,,,,,,,,,,,,,,,
4532,4416,3.0,0.474,6.2,,,,2.5,0.3,1.0,3.0,0.474,6.2,1.4,0.668,2.1,403,,NBA,18.3,Lee Winfield,0.6,1.7,7.3,0.5,,2.1,0.474,,18.5,1.1,-2.6,-0.4,6.2,3.9,0.344,-2.2,3.9,8.2,13.3,1.6,,5.3,0.512,,-0.3,12.1,0.079,,,,,,,,,,,,,,,,,,,,,,,,
4533,4417,2.2,0.459,4.7,0.1,0.272,0.4,1.9,0.2,1.3,2.3,0.445,5.1,1.0,0.738,1.3,740,218.0,NBA,17.9,David Wingate,0.6,1.7,5.6,0.8,1.2,1.9,0.455,0.076,14.7,0.6,-2.6,-0.1,8.2,12.3,0.252,-2.5,3.9,-0.6,10.0,2.2,16.8,6.1,0.494,16.3,-2.0,11.7,0.042,2527.0,,,,364.0,2.6,24.0,697.0,0.467,1494.0,388.0,0.719,540.0,139.0,3944.0,28.4,,326.0,1782.0,12.8,209.0,315.0,494.0,3.6
4534,4418,1.0,0.437,2.2,0.4,0.309,1.3,0.7,0.1,1.4,1.4,0.389,3.5,0.5,0.721,0.8,114,2.0,NBA,10.1,Dontonio Wingfield,1.1,1.7,3.7,0.3,0.8,2.4,0.447,0.376,10.6,1.0,-1.4,-0.2,15.4,1.7,0.213,-1.2,12.6,0.1,11.4,1.8,16.8,14.0,0.479,20.5,0.2,1.8,0.074,2528.0,44.0,0.404,109.0,58.0,2.0,12.0,162.0,0.422,384.0,97.0,0.669,145.0,29.0,834.0,28.8,,91.0,465.0,16.0,39.0,82.0,260.0,9.0
4535,4419,1.9,0.459,4.1,,,,0.6,0.3,2.3,1.9,0.459,4.1,1.1,0.702,1.6,212,,NBA,13.3,Harthorne Wingo,1.4,1.7,4.8,0.4,,3.5,0.459,,6.3,1.1,-1.5,-0.4,17.2,3.1,0.381,-1.1,10.5,3.1,13.5,1.2,,13.8,0.508,,0.4,6.2,0.105,,,,,,,,,,,,,,,,,,,,,,,,
4536,4420,0.7,0.267,2.6,0.1,0.5,0.2,0.6,,0.5,0.8,0.281,2.8,0.4,0.625,0.7,23,,TOT,7.3,Marv Winkler,0.4,0.8,2.1,,0.6,0.9,0.297,0.063,10.5,,,,5.1,0.1,0.25,,4.3,-0.5,2.1,,16.6,5.4,0.338,18.0,,-0.4,-0.113,,,,,,,,,,,,,,,,,,,,,,,,
4537,4421,0.4,0.25,1.7,0.0,0.0,0.1,0.3,0.0,0.6,0.4,0.231,1.9,0.1,0.5,0.3,7,0.0,NBA,6.4,Rickie Winslow,0.4,1.3,1.0,0.1,0.6,1.0,0.231,0.077,5.7,0.0,-11.0,-1.2,10.0,0.0,0.154,-9.7,7.5,-0.2,-3.4,1.1,22.4,8.8,0.252,16.7,-0.1,-0.2,-0.165,2529.0,,,,,,102.0,631.0,0.547,1154.0,283.0,0.63,449.0,124.0,4087.0,33.0,,409.0,1548.0,12.5,207.0,245.0,969.0,7.8
